,fips,cases,deaths,never,rarely,sometimes,frequently,always,retail,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,pop_total,pop_density,candidate,risk_factor
487,12069,139,2,0.047,0.062,0.07400000000000001,0.185,0.632,-35.0,1.0,-23.0,-32.0,-41.0,13.0,297052,316.6,1,0
488,12069,139,2,0.047,0.062,0.07400000000000001,0.185,0.632,-41.0,-20.0,-25.0,-47.0,-44.0,17.0,297052,316.6,1,0
489,12069,139,2,0.047,0.062,0.07400000000000001,0.185,0.632,-48.0,-11.0,1.0,-55.0,-58.0,25.0,297052,316.6,1,0
490,12069,139,2,0.047,0.062,0.07400000000000001,0.185,0.632,-36.0,-13.0,10.0,-21.0,-45.0,19.0,297052,316.6,1,0
491,12069,139,2,0.047,0.062,0.07400000000000001,0.185,0.632,-39.0,-11.0,96.0,-19.0,-47.0,20.0,297052,316.6,1,0
492,13117,98,2,0.035,0.048,0.083,0.193,0.6409999999999999,-34.0,-11.0,41.0,-19.0,-47.0,18.0,175511,783.5,1,0
493,17143,16,1,0.039,0.036000000000000004,0.096,0.251,0.5770000000000001,-43.0,-3.0,23.0,-27.0,-48.0,18.0,186494,301.2,0,0
494,17197,914,35,0.040999999999999995,0.024,0.062,0.134,0.7390000000000001,-40.0,-10.0,16.0,-28.0,-53.0,22.0,677560,809.6,0,1
495,24021,199,4,0.027999999999999997,0.036000000000000004,0.062,0.113,0.762,-43.0,-24.0,39.0,-44.0,-59.0,25.0,233385,353.5,1,0
496,27009,1,0,0.084,0.139,0.209,0.147,0.42,-29.0,-10.0,159.0,-57.0,-49.0,17.0,38451,94.2,1,0
497,27009,1,0,0.084,0.139,0.209,0.147,0.42,-37.0,-9.0,96.0,-15.0,-55.0,19.0,38451,94.2,1,0
498,28095,19,1,0.087,0.064,0.139,0.171,0.539,-70.0,-45.0,-71.0,-66.0,-49.0,18.0,36989,48.3,1,0
499,28095,19,1,0.087,0.064,0.139,0.171,0.539,-44.0,-14.0,103.0,-27.0,-55.0,21.0,36989,48.3,1,0
500,28095,19,1,0.087,0.064,0.139,0.171,0.539,-53.0,5.0,51.0,-42.0,-57.0,23.0,36989,48.3,1,0
501,28095,19,1,0.087,0.064,0.139,0.171,0.539,-46.0,-14.0,-14.0,-72.0,-56.0,23.0,36989,48.3,1,0
502,29037,26,1,0.027000000000000003,0.08199999999999999,0.17,0.185,0.535,-47.0,-21.0,6.0,-20.0,-43.0,21.0,99478,142.8,1,0
503,33003,23,0,0.08800000000000001,0.035,0.107,0.172,0.598,-32.0,-10.0,-7.0,-12.0,-46.0,18.0,47818,51.4,1,0
504,33003,23,0,0.08800000000000001,0.035,0.107,0.172,0.598,-39.0,-18.0,47.0,-60.0,-55.0,24.0,47818,51.4,1,0
505,34035,1189,46,0.016,0.027000000000000003,0.046,0.12,0.7909999999999999,-65.0,0.0,-8.0,-64.0,-67.0,31.0,323444,1071.7,0,1
506,36003,21,0,0.062,0.015,0.027999999999999997,0.124,0.7709999999999999,-39.0,-17.0,-31.0,-23.0,-46.0,16.0,48946,47.6,1,0
507,36067,377,9,0.019,0.008,0.054000000000000006,0.163,0.7559999999999999,-55.0,-8.0,17.0,-41.0,-56.0,22.0,467026,600.0,0,0
508,37063,236,1,0.017,0.013999999999999999,0.033,0.10400000000000001,0.8320000000000001,-44.0,-15.0,-9.0,-39.0,-59.0,23.0,267587,935.7,0,0
509,41003,21,1,0.006999999999999999,0.006999999999999999,0.059000000000000004,0.156,0.77,-29.0,-10.0,159.0,-57.0,-49.0,17.0,85579,126.6,0,0
510,41003,21,1,0.006999999999999999,0.006999999999999999,0.059000000000000004,0.156,0.77,-37.0,-9.0,96.0,-15.0,-55.0,19.0,85579,126.6,0,0
511,45039,16,0,0.046,0.032,0.046,0.31,0.5660000000000001,-50.0,-20.0,-3.0,-66.0,-61.0,26.0,23956,34.9,0,0
512,50017,5,0,0.028999999999999998,0.095,0.073,0.107,0.696,-49.0,-22.0,-39.0,-55.0,-55.0,26.0,28936,42.1,0,0
513,50017,5,0,0.028999999999999998,0.095,0.073,0.107,0.696,-60.0,-32.0,-38.0,-76.0,-57.0,24.0,28936,42.1,0,0
514,50017,5,0,0.028999999999999998,0.095,0.073,0.107,0.696,-54.0,0.0,30.0,-42.0,-58.0,26.0,28936,42.1,0,0
515,50017,5,0,0.028999999999999998,0.095,0.073,0.107,0.696,-48.0,-24.0,-3.0,-38.0,-62.0,24.0,28936,42.1,0,0
516,50017,5,0,0.028999999999999998,0.095,0.073,0.107,0.696,-27.0,-7.0,-45.0,-18.0,-39.0,15.0,28936,42.1,0,0
517,51199,25,1,0.006,0.021,0.024,0.162,0.7859999999999999,-42.0,-13.0,16.0,-54.0,-47.0,20.0,65464,624.8,1,0
518,51199,25,1,0.006,0.021,0.024,0.162,0.7859999999999999,-39.0,-16.0,115.0,-46.0,-52.0,21.0,65464,624.8,1,0
519,51199,25,1,0.006,0.021,0.024,0.162,0.7859999999999999,-39.0,-13.0,8.0,-24.0,-51.0,21.0,65464,624.8,1,0
520,55087,25,2,0.085,0.124,0.135,0.302,0.353,-52.0,-17.0,46.0,-51.0,-48.0,21.0,176695,277.2,1,0
521,1089,165,2,0.062,0.05,0.12300000000000001,0.177,0.589,-43.0,-14.0,-3.0,-48.0,-54.0,23.0,334811,417.7,1,0
522,1089,165,2,0.062,0.05,0.12300000000000001,0.177,0.589,-33.0,-12.0,36.0,-20.0,-48.0,18.0,334811,417.7,1,0
523,1115,35,0,0.027000000000000003,0.134,0.14400000000000002,0.2,0.495,-35.0,-5.0,48.0,-17.0,-49.0,18.0,83593,132.3,1,0
524,1115,35,0,0.027000000000000003,0.134,0.14400000000000002,0.2,0.495,-42.0,-15.0,59.0,-36.0,-62.0,22.0,83593,132.3,1,0
525,4017,240,7,0.091,0.10800000000000001,0.059000000000000004,0.139,0.602,-28.0,-6.0,-4.0,-15.0,-41.0,13.0,107449,10.8,1,1
526,6029,309,2,0.022000000000000002,0.027999999999999997,0.105,0.177,0.6679999999999999,-42.0,-17.0,-59.0,-36.0,-49.0,20.0,839631,103.3,1,0
527,6053,69,2,0.023,0.006,0.066,0.141,0.763,-40.0,-16.0,-40.0,-28.0,-48.0,18.0,415057,126.5,0,0
528,10005,279,5,0.005,0.001,0.035,0.10300000000000001,0.856,-34.0,-12.0,27.0,-28.0,-39.0,15.0,197145,210.6,1,1
529,10005,279,5,0.005,0.001,0.035,0.10300000000000001,0.856,-48.0,-14.0,11.0,-29.0,-58.0,27.0,197145,210.6,1,1
530,12009,105,2,0.068,0.073,0.096,0.157,0.607,-43.0,-21.0,-24.0,-28.0,-48.0,17.0,543376,535.0,1,0
531,12105,206,6,0.05,0.063,0.085,0.172,0.63,-38.0,-18.0,-35.0,-24.0,-43.0,17.0,602095,334.9,1,0
532,12105,206,6,0.05,0.063,0.085,0.172,0.63,-42.0,-3.0,70.0,-33.0,-51.0,19.0,602095,334.9,1,0
533,13245,79,3,0.068,0.059000000000000004,0.114,0.18,0.578,-37.0,-11.0,-3.0,-38.0,-48.0,17.0,200549,618.4,0,0
534,13245,79,3,0.068,0.059000000000000004,0.114,0.18,0.578,-60.0,-3.0,-22.0,-67.0,-65.0,29.0,200549,618.4,0,0
535,15001,26,0,0.01,0.032,0.037000000000000005,0.122,0.799,-51.0,-30.0,-75.0,-78.0,-45.0,17.0,185079,45.9,0,0
536,16065,4,0,0.10099999999999999,0.207,0.196,0.25,0.245,-43.0,-14.0,-3.0,-48.0,-54.0,23.0,37536,80.0,1,0
537,16065,4,0,0.10099999999999999,0.207,0.196,0.25,0.245,-33.0,-12.0,36.0,-20.0,-48.0,18.0,37536,80.0,1,0
538,18047,61,7,0.07,0.08199999999999999,0.10400000000000001,0.19899999999999998,0.545,-42.0,-13.0,49.0,-40.0,-58.0,22.0,23087,60.1,1,1
539,18089,462,13,0.043,0.057,0.08800000000000001,0.21899999999999997,0.5920000000000001,-35.0,1.0,-23.0,-32.0,-41.0,13.0,496005,994.1,0,0
540,18089,462,13,0.043,0.057,0.08800000000000001,0.21899999999999997,0.5920000000000001,-41.0,-20.0,-25.0,-47.0,-44.0,17.0,496005,994.1,0,0
541,18089,462,13,0.043,0.057,0.08800000000000001,0.21899999999999997,0.5920000000000001,-48.0,-11.0,1.0,-55.0,-58.0,25.0,496005,994.1,0,0
542,18089,462,13,0.043,0.057,0.08800000000000001,0.21899999999999997,0.5920000000000001,-36.0,-13.0,10.0,-21.0,-45.0,19.0,496005,994.1,0,0
543,18089,462,13,0.043,0.057,0.08800000000000001,0.21899999999999997,0.5920000000000001,-39.0,-11.0,96.0,-19.0,-47.0,20.0,496005,994.1,0,0
544,20045,38,0,0.006,0.009000000000000001,0.024,0.22699999999999998,0.7340000000000001,-45.0,-20.0,30.0,-48.0,-67.0,27.0,110826,243.1,0,0
545,20045,38,0,0.006,0.009000000000000001,0.024,0.22699999999999998,0.7340000000000001,-33.0,-18.0,8.0,-14.0,-49.0,21.0,110826,243.1,0,0
546,20045,38,0,0.006,0.009000000000000001,0.024,0.22699999999999998,0.7340000000000001,-40.0,-14.0,103.0,-18.0,-56.0,21.0,110826,243.1,0,0
547,20045,38,0,0.006,0.009000000000000001,0.024,0.22699999999999998,0.7340000000000001,-37.0,1.0,22.0,-35.0,-48.0,19.0,110826,243.1,0,0
548,20045,38,0,0.006,0.009000000000000001,0.024,0.22699999999999998,0.7340000000000001,-27.0,1.0,18.0,-3.0,-35.0,10.0,110826,243.1,0,0
549,22033,935,33,0.052000000000000005,0.031,0.09,0.183,0.642,-41.0,-9.0,-8.0,-37.0,-51.0,21.0,440171,966.6,0,1
550,23011,26,1,0.016,0.07400000000000001,0.125,0.245,0.54,-37.0,-16.0,5.0,-42.0,-46.0,17.0,122151,140.8,1,0
551,23031,121,2,0.076,0.036000000000000004,0.061,0.17300000000000001,0.655,-42.0,-13.0,16.0,-54.0,-47.0,20.0,197131,199.0,0,0
552,23031,121,2,0.076,0.036000000000000004,0.061,0.17300000000000001,0.655,-39.0,-16.0,115.0,-46.0,-52.0,21.0,197131,199.0,0,0
553,23031,121,2,0.076,0.036000000000000004,0.061,0.17300000000000001,0.655,-39.0,-13.0,8.0,-24.0,-51.0,21.0,197131,199.0,0,0
554,26075,126,4,0.11,0.08,0.133,0.166,0.511,-28.0,-10.0,-17.0,-34.0,-47.0,18.0,160248,228.4,1,0
555,26075,126,4,0.11,0.08,0.133,0.166,0.511,-38.0,-6.0,37.0,-17.0,-52.0,17.0,160248,228.4,1,0
556,26075,126,4,0.11,0.08,0.133,0.166,0.511,-35.0,-6.0,51.0,-12.0,-41.0,13.0,160248,228.4,1,0
557,27091,34,4,0.18,0.115,0.134,0.205,0.366,-48.0,-26.0,-27.0,-42.0,-45.0,18.0,20840,29.3,1,0
558,28047,88,3,0.09300000000000001,0.071,0.142,0.237,0.457,-36.0,-11.0,7.0,-33.0,-46.0,16.0,187105,326.0,1,0
559,28047,88,3,0.09300000000000001,0.071,0.142,0.237,0.457,-44.0,-12.0,-20.0,-35.0,-41.0,15.0,187105,326.0,1,0
560,28059,111,5,0.077,0.092,0.12,0.24,0.47200000000000003,-28.0,-10.0,-17.0,-34.0,-47.0,18.0,139668,193.2,1,0
561,28059,111,5,0.077,0.092,0.12,0.24,0.47200000000000003,-38.0,-6.0,37.0,-17.0,-52.0,17.0,139668,193.2,1,0
562,28059,111,5,0.077,0.092,0.12,0.24,0.47200000000000003,-35.0,-6.0,51.0,-12.0,-41.0,13.0,139668,193.2,1,0
563,29019,78,1,0.073,0.075,0.113,0.22399999999999998,0.515,-43.0,1.0,67.0,-45.0,-52.0,18.0,162642,237.3,0,0
564,31107,2,0,0.171,0.17800000000000002,0.195,0.157,0.299,-38.0,-9.0,2.0,-34.0,-50.0,18.0,8701,7.9,1,0
565,31153,37,0,0.094,0.069,0.14400000000000002,0.26,0.433,-32.0,-6.0,98.0,-7.0,-49.0,22.0,158840,664.6,1,0
566,34015,340,7,0.047,0.01,0.052000000000000005,0.145,0.746,-47.0,-10.0,6.0,-23.0,-55.0,22.0,288288,895.3,1,0
567,34041,289,9,0.035,0.02,0.044000000000000004,0.152,0.7490000000000001,-36.0,-16.0,19.0,-35.0,-56.0,24.0,108692,304.5,1,1
568,36083,91,1,0.018000000000000002,0.018000000000000002,0.073,0.14,0.7509999999999999,-50.0,16.0,-18.0,-40.0,-54.0,22.0,159429,244.4,1,0
569,36105,279,7,0.024,0.03,0.043,0.085,0.8170000000000001,-32.0,-11.0,48.0,-33.0,-39.0,14.0,77547,80.1,1,1
570,37097,57,1,0.08,0.051,0.106,0.21899999999999997,0.544,-34.0,-5.0,31.0,-13.0,-45.0,17.0,159437,277.8,1,0
571,38017,77,1,0.09,0.113,0.142,0.233,0.423,-47.0,-21.0,6.0,-20.0,-43.0,21.0,149778,84.9,1,0
572,39085,99,4,0.067,0.039,0.10400000000000001,0.24600000000000002,0.544,-35.0,1.0,-23.0,-32.0,-41.0,13.0,230041,1011.2,1,0
573,39085,99,4,0.067,0.039,0.10400000000000001,0.24600000000000002,0.544,-41.0,-20.0,-25.0,-47.0,-44.0,17.0,230041,1011.2,1,0
574,39085,99,4,0.067,0.039,0.10400000000000001,0.24600000000000002,0.544,-48.0,-11.0,1.0,-55.0,-58.0,25.0,230041,1011.2,1,0
575,39085,99,4,0.067,0.039,0.10400000000000001,0.24600000000000002,0.544,-36.0,-13.0,10.0,-21.0,-45.0,19.0,230041,1011.2,1,0
576,39085,99,4,0.067,0.039,0.10400000000000001,0.24600000000000002,0.544,-39.0,-11.0,96.0,-19.0,-47.0,20.0,230041,1011.2,1,0
577,41039,31,1,0.031,0.036000000000000004,0.077,0.13699999999999998,0.7190000000000001,-37.0,-13.0,68.0,-50.0,-48.0,16.0,351715,77.2,0,0
578,42007,128,13,0.015,0.023,0.1,0.13699999999999998,0.725,-36.0,-8.0,-4.0,-43.0,-55.0,19.0,170539,392.3,1,0
579,45017,5,1,0.06,0.047,0.129,0.17300000000000001,0.5920000000000001,-39.0,-13.0,38.0,-29.0,-57.0,20.0,15175,39.8,1,0
580,45079,372,10,0.03,0.016,0.099,0.235,0.62,-44.0,-16.0,-40.0,-24.0,-50.0,21.0,384504,507.9,0,0
581,45091,115,2,0.057,0.07400000000000001,0.062,0.204,0.602,-42.0,-13.0,16.0,-54.0,-47.0,20.0,226073,332.2,1,0
582,45091,115,2,0.057,0.07400000000000001,0.062,0.204,0.602,-39.0,-16.0,115.0,-46.0,-52.0,21.0,226073,332.2,1,0
583,45091,115,2,0.057,0.07400000000000001,0.062,0.204,0.602,-39.0,-13.0,8.0,-24.0,-51.0,21.0,226073,332.2,1,0
584,48139,44,2,0.027000000000000003,0.017,0.044000000000000004,0.19,0.722,-30.0,-7.0,10.0,-14.0,-44.0,19.0,149610,159.9,1,0
585,48303,191,6,0.031,0.07200000000000001,0.055999999999999994,0.23199999999999998,0.61,-29.0,-13.0,44.0,-26.0,-41.0,17.0,278831,311.3,1,0
586,51087,291,33,0.04,0.037000000000000005,0.071,0.191,0.662,-41.0,-20.0,15.0,-65.0,-54.0,22.0,306935,1313.4,0,0
587,53021,75,2,0.106,0.013000000000000001,0.059000000000000004,0.069,0.753,-42.0,-13.0,49.0,-40.0,-58.0,22.0,78163,62.9,1,0
588,54037,40,0,0.040999999999999995,0.038,0.2,0.16899999999999998,0.552,-42.0,-9.0,-9.0,-37.0,-48.0,20.0,53498,255.2,1,0
589,54037,40,0,0.040999999999999995,0.038,0.2,0.16899999999999998,0.552,-42.0,-27.0,34.0,-39.0,-60.0,24.0,53498,255.2,1,0
590,54037,40,0,0.040999999999999995,0.038,0.2,0.16899999999999998,0.552,-38.0,2.0,78.0,-27.0,-51.0,19.0,53498,255.2,1,0
591,54037,40,0,0.040999999999999995,0.038,0.2,0.16899999999999998,0.552,-39.0,-16.0,13.0,-23.0,-37.0,16.0,53498,255.2,1,0
592,55059,129,1,0.077,0.083,0.09699999999999999,0.155,0.589,-47.0,-21.0,-15.0,-48.0,-47.0,20.0,166426,611.9,1,0
593,56021,44,0,0.14300000000000002,0.127,0.1,0.221,0.409,-32.0,-10.0,57.0,-10.0,-43.0,17.0,91738,34.2,1,0
594,1015,52,0,0.152,0.10800000000000001,0.13,0.16699999999999998,0.442,-39.0,-13.0,38.0,-29.0,-57.0,20.0,118572,195.7,1,0
595,4005,186,14,0.039,0.08,0.07,0.11,0.7020000000000001,-44.0,-14.0,-32.0,-36.0,-50.0,19.0,134421,7.2,0,1
596,5143,36,0,0.034,0.027999999999999997,0.10099999999999999,0.18600000000000003,0.6509999999999999,-30.0,-6.0,169.0,-6.0,-43.0,15.0,203065,215.6,1,0
597,5143,36,0,0.034,0.027999999999999997,0.10099999999999999,0.18600000000000003,0.6509999999999999,-35.0,-18.0,71.0,-12.0,-45.0,17.0,203065,215.6,1,0
598,5143,36,0,0.034,0.027999999999999997,0.10099999999999999,0.18600000000000003,0.6509999999999999,-38.0,-20.0,93.0,-28.0,-57.0,25.0,203065,215.6,1,0
599,5143,36,0,0.034,0.027999999999999997,0.10099999999999999,0.18600000000000003,0.6509999999999999,-41.0,-18.0,74.0,-52.0,-59.0,23.0,203065,215.6,1,0
600,5143,36,0,0.034,0.027999999999999997,0.10099999999999999,0.18600000000000003,0.6509999999999999,-42.0,-10.0,39.0,-20.0,-50.0,19.0,203065,215.6,1,0
601,5143,36,0,0.034,0.027999999999999997,0.10099999999999999,0.18600000000000003,0.6509999999999999,-46.0,-26.0,15.0,-41.0,-51.0,22.0,203065,215.6,1,0
602,5143,36,0,0.034,0.027999999999999997,0.10099999999999999,0.18600000000000003,0.6509999999999999,-34.0,-11.0,-15.0,-15.0,-37.0,15.0,203065,215.6,1,0
603,6045,4,0,0.002,0.003,0.004,0.222,0.77,-36.0,-17.0,-32.0,-44.0,-41.0,14.0,87841,25.1,0,0
604,8125,2,0,0.038,0.284,0.133,0.255,0.29,-48.0,-28.0,-61.0,-42.0,-39.0,16.0,10043,4.2,1,0
605,9007,174,9,0.003,0.006999999999999999,0.055,0.128,0.807,-45.0,-17.0,26.0,-51.0,-54.0,23.0,165676,448.6,0,0
606,9007,174,9,0.003,0.006999999999999999,0.055,0.128,0.807,-55.0,-27.0,-22.0,-76.0,-70.0,32.0,165676,448.6,0,0
607,9007,174,9,0.003,0.006999999999999999,0.055,0.128,0.807,-64.0,-3.0,-5.0,-69.0,-65.0,30.0,165676,448.6,0,0
608,10001,201,3,0.026000000000000002,0.006,0.106,0.051,0.8109999999999999,-33.0,-19.0,41.0,-36.0,-46.0,18.0,162310,276.9,1,1
609,10001,201,3,0.026000000000000002,0.006,0.106,0.051,0.8109999999999999,-55.0,-19.0,55.0,-63.0,-60.0,26.0,162310,276.9,1,1
610,10001,201,3,0.026000000000000002,0.006,0.106,0.051,0.8109999999999999,-45.0,-15.0,-11.0,-66.0,-52.0,22.0,162310,276.9,1,1
611,12073,71,0,0.051,0.022000000000000002,0.071,0.156,0.7,-45.0,-21.0,-16.0,-60.0,-55.0,23.0,275487,413.1,0,0
612,12119,91,7,0.037000000000000005,0.036000000000000004,0.064,0.235,0.628,-52.0,-21.0,-41.0,-28.0,-42.0,13.0,93420,170.8,1,0
613,12131,26,0,0.092,0.06,0.092,0.244,0.512,-43.0,-21.0,-27.0,-23.0,-40.0,14.0,55043,53.0,1,0
614,13073,50,0,0.061,0.064,0.095,0.23399999999999999,0.547,-40.0,-2.0,-43.0,-28.0,-34.0,13.0,124053,427.6,1,0
615,13073,50,0,0.061,0.064,0.095,0.23399999999999999,0.547,-34.0,-7.0,4.0,-25.0,-55.0,22.0,124053,427.6,1,0
616,17077,22,1,0.066,0.078,0.151,0.209,0.496,-28.0,-10.0,-17.0,-34.0,-47.0,18.0,60218,103.1,0,0
617,17077,22,1,0.066,0.078,0.151,0.209,0.496,-38.0,-6.0,37.0,-17.0,-52.0,17.0,60218,103.1,0,0
618,17077,22,1,0.066,0.078,0.151,0.209,0.496,-35.0,-6.0,51.0,-12.0,-41.0,13.0,60218,103.1,0,0
619,17119,82,2,0.035,0.045,0.083,0.18899999999999997,0.648,-43.0,-14.0,-3.0,-48.0,-54.0,23.0,269282,376.3,1,0
620,17119,82,2,0.035,0.045,0.083,0.18899999999999997,0.648,-33.0,-12.0,36.0,-20.0,-48.0,18.0,269282,376.3,1,0
621,17189,2,0,0.11800000000000001,0.046,0.053,0.327,0.456,-30.0,-6.0,169.0,-6.0,-43.0,15.0,14716,26.2,1,0
622,17189,2,0,0.11800000000000001,0.046,0.053,0.327,0.456,-35.0,-18.0,71.0,-12.0,-45.0,17.0,14716,26.2,1,0
623,17189,2,0,0.11800000000000001,0.046,0.053,0.327,0.456,-38.0,-20.0,93.0,-28.0,-57.0,25.0,14716,26.2,1,0
624,17189,2,0,0.11800000000000001,0.046,0.053,0.327,0.456,-41.0,-18.0,74.0,-52.0,-59.0,23.0,14716,26.2,1,0
625,17189,2,0,0.11800000000000001,0.046,0.053,0.327,0.456,-42.0,-10.0,39.0,-20.0,-50.0,19.0,14716,26.2,1,0
626,17189,2,0,0.11800000000000001,0.046,0.053,0.327,0.456,-46.0,-26.0,15.0,-41.0,-51.0,22.0,14716,26.2,1,0
627,17189,2,0,0.11800000000000001,0.046,0.053,0.327,0.456,-34.0,-11.0,-15.0,-15.0,-37.0,15.0,14716,26.2,1,0
628,17199,9,0,0.095,0.122,0.136,0.183,0.46399999999999997,-47.0,-13.0,32.0,-23.0,-65.0,25.0,66357,157.9,1,0
629,17199,9,0,0.095,0.122,0.136,0.183,0.46399999999999997,-41.0,-19.0,-5.0,-32.0,-60.0,25.0,66357,157.9,1,0
630,18019,87,8,0.068,0.06,0.141,0.228,0.501,-44.0,-20.0,-51.0,-58.0,-58.0,23.0,110232,295.6,1,0
631,18019,87,8,0.068,0.06,0.141,0.228,0.501,-36.0,-16.0,93.0,-34.0,-51.0,19.0,110232,295.6,1,0
632,18041,18,3,0.161,0.040999999999999995,0.048,0.237,0.514,-42.0,-4.0,11.0,-40.0,-53.0,21.0,24277,112.9,1,0
633,18095,151,19,0.062,0.084,0.15,0.145,0.5589999999999999,-43.0,-14.0,-3.0,-48.0,-54.0,23.0,131636,291.3,1,1
634,18095,151,19,0.062,0.084,0.15,0.145,0.5589999999999999,-33.0,-12.0,36.0,-20.0,-48.0,18.0,131636,291.3,1,1
635,19183,62,2,0.035,0.102,0.12300000000000001,0.151,0.589,-30.0,-6.0,169.0,-6.0,-43.0,15.0,21704,38.2,1,1
636,19183,62,2,0.035,0.102,0.12300000000000001,0.151,0.589,-35.0,-18.0,71.0,-12.0,-45.0,17.0,21704,38.2,1,1
637,19183,62,2,0.035,0.102,0.12300000000000001,0.151,0.589,-38.0,-20.0,93.0,-28.0,-57.0,25.0,21704,38.2,1,1
638,19183,62,2,0.035,0.102,0.12300000000000001,0.151,0.589,-41.0,-18.0,74.0,-52.0,-59.0,23.0,21704,38.2,1,1
639,19183,62,2,0.035,0.102,0.12300000000000001,0.151,0.589,-42.0,-10.0,39.0,-20.0,-50.0,19.0,21704,38.2,1,1
640,19183,62,2,0.035,0.102,0.12300000000000001,0.151,0.589,-46.0,-26.0,15.0,-41.0,-51.0,22.0,21704,38.2,1,1
641,19183,62,2,0.035,0.102,0.12300000000000001,0.151,0.589,-34.0,-11.0,-15.0,-15.0,-37.0,15.0,21704,38.2,1,1
642,21073,10,0,0.08800000000000001,0.036000000000000004,0.142,0.214,0.521,-42.0,-13.0,49.0,-40.0,-58.0,22.0,49285,237.2,1,0
643,21227,32,0,0.076,0.067,0.063,0.185,0.609,-36.0,-16.0,19.0,-35.0,-56.0,24.0,113792,210.1,1,0
644,23019,31,0,0.038,0.071,0.085,0.18899999999999997,0.617,-41.0,-14.0,12.0,-38.0,-47.0,17.0,153923,45.3,1,0
645,25011,117,21,0.043,0.011000000000000001,0.027999999999999997,0.156,0.762,-42.0,-13.0,49.0,-40.0,-58.0,22.0,71372,102.1,0,0
646,28033,144,1,0.055,0.078,0.08800000000000001,0.23600000000000002,0.5429999999999999,-30.0,3.0,0.0,-22.0,-42.0,17.0,161252,338.7,1,0
647,28089,83,2,0.028999999999999998,0.043,0.184,0.242,0.502,-43.0,-14.0,-3.0,-48.0,-54.0,23.0,95203,133.2,1,0
648,28089,83,2,0.028999999999999998,0.043,0.184,0.242,0.502,-33.0,-12.0,36.0,-20.0,-48.0,18.0,95203,133.2,1,0
649,29183,254,10,0.040999999999999995,0.05,0.091,0.28600000000000003,0.532,-43.0,-10.0,68.0,-17.0,-58.0,24.0,360485,643.2,1,0
650,31001,27,0,0.057,0.128,0.08900000000000001,0.29100000000000004,0.435,-37.0,-10.0,3.0,-25.0,-49.0,20.0,31364,55.7,1,1
651,33013,60,1,0.085,0.067,0.075,0.158,0.615,-40.0,-18.0,-11.0,-47.0,-49.0,21.0,146445,156.8,0,0
652,34001,168,4,0.019,0.040999999999999995,0.03,0.17600000000000002,0.7340000000000001,-55.0,0.0,70.0,-50.0,-58.0,21.0,274549,494.1,0,0
653,36031,7,0,0.05,0.05,0.057,0.107,0.736,-48.0,-24.0,2.0,-60.0,-59.0,26.0,39370,21.9,1,0
654,36031,7,0,0.05,0.05,0.057,0.107,0.736,-62.0,-14.0,-25.0,-78.0,-62.0,29.0,39370,21.9,1,0
655,36041,2,0,0.042,0.024,0.053,0.22899999999999998,0.653,-41.0,-12.0,100.0,-28.0,-54.0,20.0,4836,2.8,1,0
656,36041,2,0,0.042,0.024,0.053,0.22899999999999998,0.653,-41.0,-10.0,-10.0,-39.0,-49.0,19.0,4836,2.8,1,0
657,36045,40,0,0.008,0.057999999999999996,0.038,0.11599999999999999,0.78,-42.0,-9.0,-9.0,-37.0,-48.0,20.0,116229,91.6,1,0
658,36045,40,0,0.008,0.057999999999999996,0.038,0.11599999999999999,0.78,-42.0,-27.0,34.0,-39.0,-60.0,24.0,116229,91.6,1,0
659,36045,40,0,0.008,0.057999999999999996,0.038,0.11599999999999999,0.78,-38.0,2.0,78.0,-27.0,-51.0,19.0,116229,91.6,1,0
660,36045,40,0,0.008,0.057999999999999996,0.038,0.11599999999999999,0.78,-39.0,-16.0,13.0,-23.0,-37.0,16.0,116229,91.6,1,0
661,36113,33,1,0.026000000000000002,0.018000000000000002,0.10400000000000001,0.13,0.723,-36.0,-16.0,19.0,-35.0,-56.0,24.0,65707,75.8,1,0
662,36115,20,0,0.026000000000000002,0.027000000000000003,0.135,0.138,0.6729999999999999,-30.0,-6.0,169.0,-6.0,-43.0,15.0,63216,76.1,1,0
663,36115,20,0,0.026000000000000002,0.027000000000000003,0.135,0.138,0.6729999999999999,-35.0,-18.0,71.0,-12.0,-45.0,17.0,63216,76.1,1,0
664,36115,20,0,0.026000000000000002,0.027000000000000003,0.135,0.138,0.6729999999999999,-38.0,-20.0,93.0,-28.0,-57.0,25.0,63216,76.1,1,0
665,36115,20,0,0.026000000000000002,0.027000000000000003,0.135,0.138,0.6729999999999999,-41.0,-18.0,74.0,-52.0,-59.0,23.0,63216,76.1,1,0
666,36115,20,0,0.026000000000000002,0.027000000000000003,0.135,0.138,0.6729999999999999,-42.0,-10.0,39.0,-20.0,-50.0,19.0,63216,76.1,1,0
667,36115,20,0,0.026000000000000002,0.027000000000000003,0.135,0.138,0.6729999999999999,-46.0,-26.0,15.0,-41.0,-51.0,22.0,63216,76.1,1,0
668,36115,20,0,0.026000000000000002,0.027000000000000003,0.135,0.138,0.6729999999999999,-34.0,-11.0,-15.0,-15.0,-37.0,15.0,63216,76.1,1,0
669,37081,122,8,0.04,0.055,0.11699999999999999,0.19899999999999998,0.588,-37.0,-13.0,24.0,-30.0,-50.0,19.0,488406,756.4,0,0
